Año,Mes,Día,Hora,Minuto,Segundo,pm25,calidad_pm25,calidad
2021,03,17,09,00,00,27.2270,1,1,
2021,03,17,10,00,00,27.3953,1,1,
2021,03,17,11,00,00,16.8128,1,1,
2021,03,17,12,00,00,14.5334,1,1,
2021,03,17,13,00,00,14.6266,1,1,
2021,03,17,14,00,00,8.5739,1,1,
2021,03,17,15,00,00,14.7649,1,1,
2021,03,17,16,00,00,14.7499,1,1,
2021,03,17,17,00,00,3.6394,1,1,
2021,03,17,18,00,00,6.0025,1,1,
2021,03,17,19,00,00,17.8818,1,1,
2021,03,17,20,00,00,32.1824,1,1,
2021,03,17,21,00,00,48.6436,1,1,
2021,03,17,22,00,00,8.2390,1,1,
2021,03,17,23,00,00,18.8229,1,1,
2021,03,18,00,00,00,10.5804,1,1,
2021,03,18,01,00,00,17.6376,1,1,
2021,03,18,02,00,00,14.1179,1,1,
2021,03,18,03,00,00,32.9708,1,1,
2021,03,18,04,00,00,45.9138,1,1,
2021,03,18,05,00,00,41.1828,1,1,
2021,03,18,06,00,00,34.1247,1,1,
2021,03,18,07,00,00,30.5585,1,1,
2021,03,18,08,00,00,37.7676,1,1,
2021,03,18,09,00,00,30.8813,1,1,
2021,03,18,10,00,00,30.1602,1,1,
2021,03,18,11,00,00,9.7075,1,1,
2021,03,18,12,00,00,8.5416,1,1,
2021,03,18,13,00,00,12.2284,1,1,
2021,03,18,14,00,00,12.0776,1,1,
2021,03,18,15,00,00,14.3237,1,1,
2021,03,18,16,00,00,22.7096,1,1,
2021,03,18,17,00,00,25.1114,1,1,
2021,03,18,18,00,00,34.5944,1,1,
2021,03,18,19,00,00,26.1067,1,1,
2021,03,18,20,00,00,20.0990,1,1,
2021,03,18,21,00,00,24.7613,1,1,
2021,03,18,22,00,00,25.9253,1,1,
2021,03,18,23,00,00,22.3559,1,1,
2021,03,19,00,00,00,17.6534,1,1,
2021,03,19,01,00,00,15.2955,1,1,
2021,03,19,02,00,00,25.8857,1,1,
2021,03,19,03,00,00,29.4407,1,1,
2021,03,19,04,00,00,54.1528,1,1,
2021,03,19,05,00,00,47.0527,1,1,
2021,03,19,06,00,00,68.2009,1,1,
2021,03,19,07,00,00,31.7502,1,1,
2021,03,19,08,00,00,24.8751,1,1,
2021,03,19,09,00,00,23.7895,1,1,
2021,03,19,10,00,00,27.6399,1,1,
2021,03,19,11,00,00,8.4839,1,1,
2021,03,19,12,00,00,10.9633,1,1,
2021,03,19,13,00,00,8.5628,1,1,
2021,03,19,14,00,00,7.3739,1,1,
2021,03,19,15,00,00,7.3778,1,1,
2021,03,19,16,00,00,2.4330,1,1,
2021,03,19,17,00,00,24.1350,1,1,
2021,03,19,18,00,00,25.1958,1,1,
2021,03,19,19,00,00,21.5735,1,1,
2021,03,19,20,00,00,28.7185,1,1,
2021,03,19,21,00,00,20.3316,1,1,
2021,03,19,22,00,00,9.5529,1,1,
2021,03,19,23,00,00,17.8862,1,1,
2021,03,20,00,00,00,22.4912,1,1,
2021,03,20,01,00,00,18.7661,1,1,
2021,03,20,02,00,00,34.0899,1,1,
2021,03,20,03,00,00,16.4840,1,1,
2021,03,20,04,00,00,23.5473,1,1,
2021,03,20,05,00,00,35.3097,1,1,
2021,03,20,06,00,00,29.3812,1,1,
2021,03,20,07,00,00,30.5627,1,1,
2021,03,20,08,00,00,-999.0000,151,1,
2021,03,20,09,00,00,-999.0000,151,1,
2021,03,20,10,00,00,-999.0000,151,1,
2021,03,20,11,00,00,-999.0000,151,1,
2021,03,20,12,00,00,-999.0000,151,1,
2021,03,20,13,00,00,-999.0000,151,1,
2021,03,20,14,00,00,0.5000,1,1,
2021,03,20,15,00,00,-999.0000,151,1,
2021,03,20,16,00,00,5.9589,1,1,
2021,03,20,17,00,00,5.9324,1,1,
2021,03,20,18,00,00,22.5079,1,1,
2021,03,20,19,00,00,17.7420,1,1,
2021,03,20,20,00,00,25.9957,1,1,
2021,03,20,21,00,00,25.9131,1,1,
2021,03,20,22,00,00,36.4244,1,1,
2021,03,20,23,00,00,19.9544,1,1,
2021,03,21,00,00,00,35.2251,1,1,
2021,03,21,01,00,00,34.1230,1,1,
2021,03,21,02,00,00,47.1634,1,1,
2021,03,21,03,00,00,35.3668,1,1,
2021,03,21,04,00,00,29.4841,1,1,
2021,03,21,05,00,00,42.4578,1,1,
2021,03,21,06,00,00,34.0690,1,1,
2021,03,21,07,00,00,36.4973,1,1,
2021,03,21,08,00,00,44.9153,1,1,
2021,03,21,09,00,00,38.0531,1,1,
2021,03,21,10,00,00,30.1392,1,1,
2021,03,21,11,00,00,13.3596,1,1,
2021,03,21,12,00,00,9.7562,1,1,
2021,03,21,13,00,00,12.2672,1,1,
2021,03,21,14,00,00,11.1155,1,1,
2021,03,21,15,00,00,18.6012,1,1,
2021,03,21,16,00,00,11.0237,1,1,
2021,03,21,17,00,00,8.4952,1,1,
2021,03,21,18,00,00,12.0680,1,1,
2021,03,21,19,00,00,20.2464,1,1,
2021,03,21,20,00,00,21.3712,1,1,
2021,03,21,21,00,00,18.9944,1,1,
2021,03,21,22,00,00,23.7505,1,1,
2021,03,21,23,00,00,17.7900,1,1,
2021,03,22,00,00,00,21.3497,1,1,
2021,03,22,01,00,00,33.1869,1,1,
2021,03,22,02,00,00,21.3259,1,1,
2021,03,22,03,00,00,7.0754,1,1,
2021,03,22,04,00,00,2.3547,1,1,
2021,03,22,05,00,00,0.0000,1,1,
2021,03,22,06,00,00,7.0678,1,1,
2021,03,22,07,00,00,8.2396,1,1,
2021,03,22,08,00,00,12.9520,1,1,
2021,03,22,09,00,00,10.6397,1,1,
2021,03,22,10,00,00,7.1579,1,1,
2021,03,22,11,00,00,17.9151,1,1,
2021,03,22,12,00,00,12.0236,1,1,
2021,03,22,13,00,00,14.4865,1,1,
2021,03,22,14,00,00,7.2579,1,1,
2021,03,22,15,00,00,7.2374,1,1,
2021,03,22,16,00,00,3.5702,1,1,
2021,03,22,17,00,00,4.7565,1,1,
2021,03,22,18,00,00,7.0974,1,1,
2021,03,22,19,00,00,3.5407,1,1,
2021,03,22,20,00,00,23.5929,1,1,
2021,03,22,21,00,00,17.6848,1,1,
2021,03,22,22,00,00,29.4490,1,1,
2021,03,22,23,00,00,20.0192,1,1,
2021,03,23,00,00,00,30.6174,1,1,
2021,03,23,01,00,00,28.2648,1,1,
2021,03,23,02,00,00,28.2685,1,1,
2021,03,23,03,00,00,27.0970,1,1,
2021,03,23,04,00,00,22.3786,1,1,
2021,03,23,05,00,00,34.1337,1,1,
2021,03,23,06,00,00,24.6727,1,1,
2021,03,23,07,00,00,23.5180,1,1,
2021,03,23,08,00,00,26.0117,1,1,
2021,03,23,09,00,00,20.2308,1,1,
2021,03,23,10,00,00,21.6949,1,1,
2021,03,23,11,00,00,14.4191,1,1,
2021,03,23,12,00,00,15.7094,1,1,
2021,03,23,13,00,00,10.9158,1,1,
2021,03,23,14,00,00,15.8010,1,1,
2021,03,23,15,00,00,17.0225,1,1,
2021,03,23,16,00,00,12.1067,1,1,
2021,03,23,17,00,00,21.6262,1,1,
2021,03,23,18,00,00,15.5917,1,1,
2021,03,23,19,00,00,11.9600,1,1,
2021,03,23,20,00,00,8.3455,1,1,
2021,03,23,21,00,00,7.1298,1,1,
2021,03,23,22,00,00,9.4952,1,1,
2021,03,23,23,00,00,9.4477,1,1,
2021,03,24,00,00,00,12.9746,1,1,
2021,03,24,01,00,00,23.6133,1,1,
2021,03,24,02,00,00,14.1585,1,1,
2021,03,24,03,00,00,5.8950,1,1,
2021,03,24,04,00,00,5.8992,1,1,
2021,03,24,05,00,00,3.5390,1,1,
2021,03,24,06,00,00,11.7915,1,1,
2021,03,24,07,00,00,14.1400,1,1,
2021,03,24,08,00,00,17.7102,1,1,
2021,03,24,09,00,00,14.2295,1,1,
2021,03,24,10,00,00,13.1771,1,1,
2021,03,24,11,00,00,14.5085,1,1,
2021,03,24,12,00,00,10.9544,1,1,
2021,03,24,13,00,00,15.9202,1,1,
2021,03,24,14,00,00,17.2200,1,1,
2021,03,24,15,00,00,24.3778,1,1,
2021,03,24,16,00,00,2.3645,1,1,
2021,03,24,17,00,00,39.1677,1,1,
2021,03,24,18,00,00,45.1699,1,1,
2021,03,24,19,00,00,35.6578,1,1,
2021,03,24,20,00,00,28.4622,1,1,
2021,03,24,21,00,00,42.6692,1,1,
2021,03,24,22,00,00,44.9191,1,1,
2021,03,24,23,00,00,41.3693,1,1,
2021,03,25,00,00,00,39.0479,1,1,
2021,03,25,01,00,00,23.6633,1,1,
2021,03,25,02,00,00,22.4803,1,1,
2021,03,25,03,00,00,41.4760,1,1,
2021,03,25,04,00,00,36.6815,1,1,
2021,03,25,05,00,00,49.6332,1,1,
2021,03,25,06,00,00,40.1032,1,1,
2021,03,25,07,00,00,49.5723,1,1,
2021,03,25,08,00,00,40.4489,1,1,
2021,03,25,09,00,00,28.7066,1,1,
2021,03,25,10,00,00,7.1983,1,1,
2021,03,25,11,00,00,20.5018,1,1,
2021,03,25,12,00,00,15.7846,1,1,
2021,03,25,13,00,00,18.3520,1,1,
2021,03,25,14,00,00,13.5396,1,1,
2021,03,25,15,00,00,13.6032,1,1,
2021,03,25,16,00,00,11.1000,1,1,
2021,03,25,17,00,00,11.0029,1,1,
2021,03,25,18,00,00,15.8035,1,1,
2021,03,25,19,00,00,7.2384,1,1,
2021,03,25,20,00,00,14.4126,1,1,
2021,03,25,21,00,00,10.7782,1,1,
2021,03,25,22,00,00,11.9403,1,1,
2021,03,25,23,00,00,9.5272,1,1,
2021,03,26,00,00,00,16.6467,1,1,
2021,03,26,01,00,00,14.2635,1,1,
2021,03,26,02,00,00,14.2669,1,1,
2021,03,26,03,00,00,29.7330,1,1,
2021,03,26,04,00,00,16.6040,1,1,
2021,03,26,05,00,00,27.2192,1,1,
2021,03,26,06,00,00,39.0227,1,1,
2021,03,26,07,00,00,29.6041,1,1,
2021,03,26,08,00,00,22.6874,1,1,
2021,03,26,09,00,00,20.4575,1,1,
2021,03,26,10,00,00,23.0208,1,1,
2021,03,26,11,00,00,23.1550,1,1,
2021,03,26,12,00,00,14.6406,1,1,
2021,03,26,13,00,00,15.9709,1,1,
2021,03,26,14,00,00,12.3449,1,1,
2021,03,26,15,00,00,7.3152,1,1,
2021,03,26,16,00,00,12.1556,1,1,
2021,03,26,17,00,00,13.3263,1,1,
2021,03,26,18,00,00,14.4868,1,1,
2021,03,26,19,00,00,16.8162,1,1,
2021,03,26,20,00,00,19.1034,1,1,
2021,03,26,21,00,00,13.0052,1,1,
2021,03,26,22,00,00,20.0759,1,1,
2021,03,26,23,00,00,20.0727,1,1,
2021,03,27,00,00,00,30.6583,1,1,
2021,03,27,01,00,00,28.3247,1,1,
2021,03,27,02,00,00,37.7876,1,1,
2021,03,27,03,00,00,23.6251,1,1,
2021,03,27,04,00,00,21.2650,1,1,
2021,03,27,05,00,00,40.1925,1,1,
2021,03,27,06,00,00,34.3009,1,1,
2021,03,27,07,00,00,34.2579,1,1,
2021,03,27,08,00,00,37.9171,1,1,
2021,03,27,09,00,00,21.3664,1,1,
2021,03,27,10,00,00,14.2655,1,1,
2021,03,27,11,00,00,3.6204,1,1,
2021,03,27,12,00,00,10.9630,1,1,
2021,03,27,13,00,00,3.6722,1,1,
2021,03,27,14,00,00,2.4593,1,1,
2021,03,27,15,00,00,11.1146,1,1,
2021,03,27,16,00,00,3.6920,1,1,
2021,03,27,17,00,00,7.3698,1,1,
2021,03,27,18,00,00,4.8600,1,1,
2021,03,27,19,00,00,0.5000,1,1,
2021,03,27,20,00,00,4.8007,1,1,
2021,03,27,21,00,00,8.3758,1,1,
2021,03,27,22,00,00,3.5809,1,1,
2021,03,27,23,00,00,4.7638,1,1,
2021,03,28,00,00,00,16.6455,1,1,
2021,03,28,01,00,00,16.6143,1,1,
2021,03,28,02,00,00,23.7334,1,1,
2021,03,28,03,00,00,27.2868,1,1,
2021,03,28,04,00,00,18.9991,1,1,
2021,03,28,05,00,00,14.2568,1,1,
2021,03,28,06,00,00,16.6034,1,1,
2021,03,28,07,00,00,37.9444,1,1,
2021,03,28,08,00,00,35.5839,1,1,
2021,03,28,09,00,00,19.0212,1,1,
2021,03,28,10,00,00,16.7053,1,1,
2021,03,28,11,00,00,15.7011,1,1,
2021,03,28,12,00,00,7.3275,1,1,
2021,03,28,13,00,00,11.0643,1,1,
2021,03,28,14,00,00,7.3709,1,1,
2021,03,28,15,00,00,7.3655,1,1,
2021,03,28,16,00,00,10.9484,1,1,
2021,03,28,17,00,00,13.3116,1,1,
2021,03,28,18,00,00,15.7202,1,1,
2021,03,28,19,00,00,21.6887,1,1,
2021,03,28,20,00,00,2.4076,1,1,
2021,03,28,21,00,00,3.6015,1,1,
2021,03,28,22,00,00,10.7898,1,1,
2021,03,28,23,00,00,22.7082,1,1,
2021,03,29,00,00,00,22.7196,1,1,
2021,03,29,01,00,00,11.9701,1,1,
2021,03,29,02,00,00,8.3703,1,1,
2021,03,29,03,00,00,13.1539,1,1,
2021,03,29,04,00,00,17.8869,1,1,
2021,03,29,05,00,00,19.0474,1,1,
2021,03,29,06,00,00,27.3520,1,1,
2021,03,29,07,00,00,39.2916,1,1,
2021,03,29,08,00,00,22.7039,1,1,
2021,03,29,09,00,00,13.2615,1,1,
2021,03,29,10,00,00,10.9217,1,1,
2021,03,29,11,00,00,4.8824,1,1,
2021,03,29,12,00,00,7.3519,1,1,
2021,03,29,13,00,00,8.5707,1,1,
2021,03,29,14,00,00,6.1483,1,1,
2021,03,29,15,00,00,4.9209,1,1,
2021,03,29,16,00,00,1.2306,1,1,
2021,03,29,17,00,00,4.9256,1,1,
2021,03,29,18,00,00,8.5603,1,1,
2021,03,29,19,00,00,7.2728,1,1,
2021,03,29,20,00,00,10.8547,1,1,
2021,03,29,21,00,00,6.0123,1,1,
2021,03,29,22,00,00,4.7960,1,1,
2021,03,29,23,00,00,5.9801,1,1,
2021,03,30,00,00,00,7.1651,1,1,
2021,03,30,01,00,00,5.9464,1,1,
2021,03,30,02,00,00,30.8749,1,1,
2021,03,30,03,00,00,21.3883,1,1,
2021,03,30,04,00,00,20.1799,1,1,
2021,03,30,05,00,00,16.6012,1,1,
2021,03,30,06,00,00,35.5298,1,1,
2021,03,30,07,00,00,29.6031,1,1,
2021,03,30,08,00,00,22.7480,1,1,
2021,03,30,09,00,00,22.8988,1,1,
2021,03,30,10,00,00,12.1966,1,1,
2021,03,30,11,00,00,9.8350,1,1,
2021,03,30,12,00,00,7.4022,1,1,
2021,03,30,13,00,00,7.4202,1,1,
2021,03,30,14,00,00,8.6925,1,1,
2021,03,30,15,00,00,8.7187,1,1,
2021,03,30,16,00,00,3.7230,1,1,
2021,03,30,17,00,00,0.0000,1,1,
2021,03,30,18,00,00,2.4491,1,1,
2021,03,30,19,00,00,4.8707,1,1,
2021,03,30,20,00,00,9.6891,1,1,
2021,03,30,21,00,00,9.6506,1,1,
2021,03,30,22,00,00,15.6500,1,1,
2021,03,30,23,00,00,15.6026,1,1,
2021,03,31,00,00,00,13.1894,1,1,
2021,03,31,01,00,00,22.7748,1,1,
2021,03,31,02,00,00,21.5524,1,1,
2021,03,31,03,00,00,26.3116,1,1,
2021,03,31,04,00,00,22.6963,1,1,
2021,03,31,05,00,00,32.2865,1,1,
2021,03,31,06,00,00,31.0170,1,1,
2021,03,31,07,00,00,35.7589,1,1,
2021,03,31,08,00,00,33.5576,1,1,
2021,03,31,09,00,00,25.2874,1,1,
2021,03,31,10,00,00,20.5694,1,1,
2021,03,31,11,00,00,21.9551,1,1,
2021,03,31,12,00,00,9.8383,1,1,
2021,03,31,13,00,00,7.4380,1,1,
2021,03,31,14,00,00,7.4325,1,1,
2021,03,31,15,00,00,2.4745,1,1,
2021,03,31,16,00,00,9.9594,1,1,
2021,03,31,17,00,00,6.1957,1,1,
2021,03,31,18,00,00,6.1429,1,1,
2021,03,31,19,00,00,2.4363,1,1,
2021,03,31,20,00,00,7.2686,1,1,
2021,03,31,21,00,00,26.5330,1,1,
2021,03,31,22,00,00,32.4568,1,1,
2021,03,31,23,00,00,12.0226,1,1,
2021,04,01,00,00,00,17.9989,1,1,
2021,04,01,01,00,00,17.9915,1,1,
2021,04,01,02,00,00,13.1761,1,1,
2021,04,01,03,00,00,29.8747,1,1,
2021,04,01,04,00,00,31.0711,1,1,
2021,04,01,05,00,00,32.2529,1,1,
2021,04,01,06,00,00,29.8249,1,1,
2021,04,01,07,00,00,27.4265,1,1,
2021,04,01,08,00,00,22.6751,1,1,
2021,04,01,09,00,00,16.7823,1,1,
2021,04,01,10,00,00,18.0889,1,1,
2021,04,01,11,00,00,13.2552,1,1,
2021,04,01,12,00,00,20.6483,1,1,
2021,04,01,13,00,00,19.4997,1,1,
2021,04,01,14,00,00,9.7588,1,1,
2021,04,01,15,00,00,6.0924,1,1,
2021,04,01,16,00,00,11.0075,1,1,
2021,04,01,17,00,00,8.5256,1,1,
2021,04,01,18,00,00,7.2754,1,1,
2021,04,01,19,00,00,24.1183,1,1,
2021,04,01,20,00,00,14.4378,1,1,
2021,04,01,21,00,00,24.0354,1,1,
2021,04,01,22,00,00,19.1935,1,1,
2021,04,01,23,00,00,19.1757,1,1,
2021,04,02,00,00,00,21.5332,1,1,
2021,04,02,01,00,00,17.9487,1,1,
2021,04,02,02,00,00,31.0910,1,1,
2021,04,02,03,00,00,25.0803,1,1,
2021,04,02,04,00,00,21.4925,1,1,
2021,04,02,05,00,00,19.1051,1,1,
2021,04,02,06,00,00,17.8975,1,1,
2021,04,02,07,00,00,23.8360,1,1,
2021,04,02,08,00,00,20.3336,1,1,
2021,04,02,09,00,00,12.0478,1,1,
2021,04,02,10,00,00,7.2961,1,1,
2021,04,02,11,00,00,12.2616,1,1,
2021,04,02,12,00,00,17.2080,1,1,
2021,04,02,13,00,00,8.3947,1,1,
2021,04,02,14,00,00,2.3858,1,1,
2021,04,02,15,00,00,10.9159,1,1,
2021,04,02,16,00,00,15.8562,1,1,
2021,04,02,17,00,00,10.9327,1,1,
2021,04,02,18,00,00,4.8269,1,1,
2021,04,02,19,00,00,1.1985,1,1,
2021,04,02,20,00,00,7.1371,1,1,
2021,04,02,21,00,00,7.1201,1,1,
2021,04,02,22,00,00,14.2217,1,1,
2021,04,02,23,00,00,20.1337,1,1,
2021,04,03,00,00,00,20.1050,1,1,
2021,04,03,01,00,00,16.5552,1,1,
2021,04,03,02,00,00,17.7510,1,1,
2021,04,03,03,00,00,10.6596,1,1,
2021,04,03,04,00,00,13.0119,1,1,
2021,04,03,05,00,00,21.2897,1,1,
2021,04,03,06,00,00,15.3562,1,1,
2021,04,03,07,00,00,17.7301,1,1,
2021,04,03,08,00,00,28.4337,1,1,
2021,04,03,09,00,00,16.6692,1,1,
2021,04,03,10,00,00,12.0105,1,1,
2021,04,03,11,00,00,15.7728,1,1,
2021,04,03,12,00,00,4.8844,1,1,
2021,04,03,13,00,00,4.9050,1,1,
2021,04,03,14,00,00,13.5673,1,1,
2021,04,03,15,00,00,18.4198,1,1,
2021,04,03,16,00,00,16.9494,1,1,
2021,04,03,17,00,00,16.9309,1,1,
2021,04,03,18,00,00,37.3900,1,1,
2021,04,03,19,00,00,15.6212,1,1,
2021,04,03,20,00,00,4.7898,1,1,
2021,04,03,21,00,00,23.8841,1,1,
2021,04,03,22,00,00,10.7259,1,1,
2021,04,03,23,00,00,9.5337,1,1,
2021,04,04,00,00,00,11.9066,1,1,
2021,04,04,01,00,00,13.0843,1,1,
2021,04,04,02,00,00,19.0400,1,1,
2021,04,04,03,00,00,16.6468,1,1,
2021,04,04,04,00,00,24.9568,1,1,
2021,04,04,05,00,00,24.9553,1,1,
2021,04,04,06,00,00,11.8429,1,1,
2021,04,04,07,00,00,11.8266,1,1,
2021,04,04,08,00,00,10.6609,1,1,
2021,04,04,09,00,00,10.7467,1,1,
2021,04,04,10,00,00,12.0686,1,1,
2021,04,04,11,00,00,13.3943,1,1,
2021,04,04,12,00,00,11.0301,1,1,
2021,04,04,13,00,00,4.8843,1,1,
2021,04,04,14,00,00,6.1403,1,1,
2021,04,04,15,00,00,9.8100,1,1,
2021,04,04,16,00,00,8.5793,1,1,
2021,04,04,17,00,00,7.3343,1,1,
2021,04,04,18,00,00,8.5145,1,1,
2021,04,04,19,00,00,8.4685,1,1,
2021,04,04,20,00,00,8.4404,1,1,
2021,04,04,21,00,00,7.2201,1,1,
2021,04,04,22,00,00,10.7898,1,1,
2021,04,04,23,00,00,3.5907,1,1,
2021,04,05,00,00,00,5.9737,1,1,
2021,04,05,01,00,00,10.7398,1,1,
2021,04,05,02,00,00,7.1659,1,1,
2021,04,05,03,00,00,14.3424,1,1,
2021,04,05,04,00,00,15.5153,1,1,
2021,04,05,05,00,00,27.4223,1,1,
2021,04,05,06,00,00,23.8027,1,1,
2021,04,05,07,00,00,7.1340,1,1,
2021,04,05,08,00,00,17.8403,1,1,
2021,04,05,09,00,00,7.1585,1,1,
2021,04,05,10,00,00,14.4346,1,1,
2021,04,05,11,00,00,10.8934,1,1,
2021,04,05,12,00,00,9.7471,1,1,
2021,04,05,13,00,00,13.5269,1,1,
2021,04,05,14,00,00,11.1004,1,1,
2021,04,05,15,00,00,7.3779,1,1,
2021,04,05,16,00,00,7.3795,1,1,
2021,04,05,17,00,00,11.1308,1,1,
2021,04,05,18,00,00,9.7595,1,1,
2021,04,05,19,00,00,2.4087,1,1,
2021,04,05,20,00,00,16.7191,1,1,
2021,04,05,21,00,00,2.3449,1,1,
2021,04,05,22,00,00,8.2190,1,1,
2021,04,05,23,00,00,9.4063,1,1,
2021,04,06,00,00,00,11.7689,1,1,
2021,04,06,01,00,00,15.2971,1,1,
2021,04,06,02,00,00,18.8408,1,1,
2021,04,06,03,00,00,22.3768,1,1,
2021,04,06,04,00,00,22.3931,1,1,
2021,04,06,05,00,00,21.2277,1,1,
2021,04,06,06,00,00,23.5337,1,1,
2021,04,06,07,00,00,14.1262,1,1,
2021,04,06,08,00,00,23.6273,1,1,
2021,04,06,09,00,00,22.6314,1,1,
2021,04,06,10,00,00,19.1737,1,1,
2021,04,06,11,00,00,-999.0000,151,1,
2021,04,06,12,00,00,-999.0000,151,1,
2021,04,06,13,00,00,-999.0000,151,1,
2021,04,06,14,00,00,13.5027,1,1,
2021,04,06,15,00,00,7.3830,1,1,
2021,04,06,16,00,00,9.8752,1,1,
2021,04,06,17,00,00,7.3739,1,1,
2021,04,06,18,00,00,20.7384,1,1,
2021,04,06,19,00,00,12.0840,1,1,
2021,04,06,20,00,00,7.2210,1,1,
2021,04,06,21,00,00,4.7976,1,1,
2021,04,06,22,00,00,2.3932,1,1,
2021,04,06,23,00,00,27.4890,1,1,
2021,04,07,00,00,00,8.3603,1,1,
2021,04,07,01,00,00,10.7277,1,1,
2021,04,07,02,00,00,4.7707,1,1,
2021,04,07,03,00,00,5.9609,1,1,
2021,04,07,04,00,00,7.1407,1,1,
2021,04,07,05,00,00,8.3134,1,1,
2021,04,07,06,00,00,17.7950,1,1,
2021,04,07,07,00,00,9.4962,1,1,
2021,04,07,08,00,00,9.5240,1,1,
2021,04,07,09,00,00,3.5994,1,1,
2021,04,07,10,00,00,8.4678,1,1,
2021,04,07,11,00,00,7.3177,1,1,
2021,04,07,12,00,00,7.3609,1,1,
2021,04,07,13,00,00,3.6914,1,1,
2021,04,07,14,00,00,1.2342,1,1,
2021,04,07,15,00,00,4.9145,1,1,
2021,04,07,16,00,00,10.9857,1,1,
2021,04,07,17,00,00,14.5808,1,1,
2021,04,07,18,00,00,16.9501,1,1,
2021,04,07,19,00,00,27.6890,1,1,
2021,04,07,20,00,00,38.4151,1,1,
2021,04,07,21,00,00,29.8830,1,1,
2021,04,07,22,00,00,17.9222,1,1,
2021,04,07,23,00,00,33.3715,1,1,
2021,04,08,00,00,00,32.1619,1,1,
2021,04,08,01,00,00,48.8447,1,1,
2021,04,08,02,00,00,25.0434,1,1,
2021,04,08,03,00,00,20.2620,1,1,
2021,04,08,04,00,00,8.3417,1,1,
2021,04,08,05,00,00,9.5288,1,1,
2021,04,08,06,00,00,10.7167,1,1,
2021,04,08,07,00,00,14.2604,1,1,
2021,04,08,08,00,00,14.3141,1,1,
2021,04,08,09,00,00,14.4502,1,1,
2021,04,08,10,00,00,10.9214,1,1,
2021,04,08,11,00,00,13.4445,1,1,
2021,04,08,12,00,00,11.0745,1,1,
2021,04,08,13,00,00,15.9618,1,1,
2021,04,08,14,00,00,7.4024,1,1,
2021,04,08,15,00,00,14.7812,1,1,
2021,04,08,16,00,00,3.7033,1,1,
2021,04,08,17,00,00,7.3718,1,1,
2021,04,08,18,00,00,4.8756,1,1,
2021,04,08,19,00,00,7.2740,1,1,
2021,04,08,20,00,00,3.6228,1,1,
2021,04,08,21,00,00,6.0161,1,1,
2021,04,08,22,00,00,13.1485,1,1,
2021,04,08,23,00,00,19.0487,1,1,
2021,04,09,00,00,00,8.3496,1,1,
2021,04,09,01,00,00,1.1920,1,1,
2021,04,09,02,00,00,16.6461,1,1,
2021,04,09,03,00,00,7.1171,1,1,
2021,04,09,04,00,00,7.1154,1,1,
2021,04,09,05,00,00,8.2927,1,1,
2021,04,09,06,00,00,13.0066,1,1,
2021,04,09,07,00,00,21.2619,1,1,
2021,04,09,08,00,00,5.9054,1,1,
2021,04,09,09,00,00,5.9151,1,1,
2021,04,09,10,00,00,3.5561,1,1,
2021,04,09,11,00,00,9.5335,1,1,
2021,04,09,12,00,00,13.2202,1,1,
2021,04,09,13,00,00,9.6868,1,1,
2021,04,09,14,00,00,18.1940,1,1,
2021,04,09,15,00,00,24.2931,1,1,
2021,04,09,16,00,00,14.6570,1,1,
2021,04,09,17,00,00,21.9410,1,1,
2021,04,09,18,00,00,20.5519,1,1,
2021,04,09,19,00,00,24.0379,1,1,
2021,04,09,20,00,00,8.3940,1,1,
2021,04,09,21,00,00,2.3936,1,1,
2021,04,09,22,00,00,5.9734,1,1,
2021,04,09,23,00,00,9.5432,1,1,
2021,04,10,00,00,00,4.7660,1,1,
2021,04,10,01,00,00,5.9475,1,1,
2021,04,10,02,00,00,10.6992,1,1,
2021,04,10,03,00,00,8.3100,1,1,
2021,04,10,04,00,00,7.1212,1,1,
2021,04,10,05,00,00,28.4766,1,1,
2021,04,10,06,00,00,24.8670,1,1,
2021,04,10,07,00,00,22.5358,1,1,
2021,04,10,08,00,00,12.0019,1,1,
2021,04,10,09,00,00,16.9158,1,1,
2021,04,10,10,00,00,13.3579,1,1,
2021,04,10,11,00,00,14.6876,1,1,
2021,04,10,12,00,00,15.9160,1,1,
2021,04,10,13,00,00,13.2627,1,1,
2021,04,10,14,00,00,5.9906,1,1,
2021,04,10,15,00,00,4.8374,1,1,
2021,04,10,16,00,00,8.5150,1,1,
2021,04,10,17,00,00,7.3039,1,1,
2021,04,10,18,00,00,0.5000,1,1,
2021,04,10,19,00,00,3.6152,1,1,
2021,04,10,20,00,00,4.8071,1,1,
2021,04,10,21,00,00,4.7974,1,1,
2021,04,10,22,00,00,4.7832,1,1,
2021,04,10,23,00,00,20.3116,1,1,
2021,04,11,00,00,00,4.7750,1,1,
2021,04,11,01,00,00,4.7696,1,1,
2021,04,11,02,00,00,5.9519,1,1,
2021,04,11,03,00,00,3.5648,1,1,
2021,04,11,04,00,00,7.1350,1,1,
2021,04,11,05,00,00,5.9410,1,1,
2021,04,11,06,00,00,26.1015,1,1,
2021,04,11,07,00,00,26.1046,1,1,
2021,04,11,08,00,00,23.8223,1,1,
2021,04,11,09,00,00,25.1789,1,1,
2021,04,11,10,00,00,8.5052,1,1,
2021,04,11,11,00,00,7.3176,1,1,
2021,04,11,12,00,00,4.8948,1,1,
2021,04,11,13,00,00,7.3796,1,1,
2021,04,11,14,00,00,6.1963,1,1,
